County,Voter Age
BERKELEY,22.7
BERKELEY,22.7
BERKELEY,22.8
BERKELEY,23.5
BERKELEY,23.6
BERKELEY,23.6
BERKELEY,23.7
BERKELEY,23.7
BERKELEY,23.9
BERKELEY,24
BERKELEY,24
BERKELEY,24
BERKELEY,24
BERKELEY,24.1
BERKELEY,24.1
BERKELEY,24.2
BERKELEY,24.2
BERKELEY,24.2
BERKELEY,24.3
BERKELEY,24.3
BERKELEY,24.4
BERKELEY,24.4
BERKELEY,24.5
BERKELEY,24.5
BERKELEY,24.5
BERKELEY,24.5
BERKELEY,24.6
BERKELEY,24.7
BERKELEY,24.7
BERKELEY,24.8
BERKELEY,24.8
BERKELEY,24.9
BERKELEY,25.1
BERKELEY,25.3
BERKELEY,25.3
BERKELEY,25.3
BERKELEY,25.3
BERKELEY,25.4
BERKELEY,25.4
BERKELEY,25.4
BERKELEY,25.4
BERKELEY,25.5
BERKELEY,25.6
BERKELEY,25.6
BERKELEY,25.6
BERKELEY,25.7
BERKELEY,25.7
BERKELEY,25.7
BERKELEY,25.7
BERKELEY,25.8
BERKELEY,25.8
BERKELEY,25.8
BERKELEY,25.9
BERKELEY,25.9
BERKELEY,26
BERKELEY,26.1
BERKELEY,26.2
BERKELEY,26.3
BERKELEY,26.3
BERKELEY,26.3
BERKELEY,26.3
BERKELEY,26.3
BERKELEY,26.4
BERKELEY,26.4
BERKELEY,26.5
BERKELEY,26.5
BERKELEY,26.6
BERKELEY,26.6
BERKELEY,26.7
BERKELEY,26.7
BERKELEY,26.7
BERKELEY,26.8
BERKELEY,26.9
BERKELEY,26.9
BERKELEY,26.9
BERKELEY,26.9
BERKELEY,26.9
BERKELEY,27
BERKELEY,27
BERKELEY,27
BERKELEY,27
BERKELEY,27.1
BERKELEY,27.1
BERKELEY,27.1
BERKELEY,27.2
BERKELEY,27.2
BERKELEY,27.2
BERKELEY,27.2
BERKELEY,27.3
BERKELEY,27.3
BERKELEY,27.4
BERKELEY,27.4
BERKELEY,27.5
BERKELEY,27.6
BERKELEY,27.6
BERKELEY,27.6
BERKELEY,27.6
BERKELEY,27.7
BERKELEY,27.7
BERKELEY,27.7
BERKELEY,27.7
BERKELEY,27.7
BERKELEY,27.8
BERKELEY,27.8
BERKELEY,27.8
BERKELEY,27.9
BERKELEY,27.9
BERKELEY,28
BERKELEY,28
BERKELEY,28
BERKELEY,28.1
BERKELEY,28.2
BERKELEY,28.2
BERKELEY,28.3
BERKELEY,28.3
BERKELEY,28.3
BERKELEY,28.4
BERKELEY,28.4
BERKELEY,28.4
BERKELEY,28.5
BERKELEY,28.5
BERKELEY,28.5
BERKELEY,28.6
BERKELEY,28.7
BERKELEY,28.7
BERKELEY,28.8
BERKELEY,28.8
BERKELEY,28.8
BERKELEY,28.8
BERKELEY,28.8
BERKELEY,28.8
BERKELEY,28.9
BERKELEY,28.9
BERKELEY,29
BERKELEY,29
BERKELEY,29
BERKELEY,29
BERKELEY,29
BERKELEY,29.1
BERKELEY,29.2
BERKELEY,29.2
BERKELEY,29.3
